,text,label
555,"@user unless your concern is people figuring out who you are for wtvr reason, I don't see why you shouldn't tweet about other things",0
556,"@user @user @user @user These interviews scare the crap out of me. I never imagined so many dumb, dumb Americans.",0
557,Omg he kissed her🙈  #w,1
558,@user Gabe the worst part is I can't get hot status this month because there's no chipotle near enough to my campus #sadness,3
559,Lot 100 would give Ghandi road rage,0
560,Being forced into a fake hug by someone who didn’t flinch to get litigious with you in the past - #awful 😖👺🙅,0
561,@user #worst exec complaints ever #horrific customer journey,0
562,The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love. #days,0
563,@user @user @user #bully #Bullshit #fullofshit please take out the #garbage,0
564,@user she looks completely #rabid @user,1
565,"@user I'm always a little bit weary of speaking up because 1. I don't want to hijack the convo - as an LGBT person, I've seen",0
566,"@user shameful display I watched today has left me reeling with so much anger dt I feel like exploding, those clowns should watch it",0
567,"We so elated, we celebrated like Obama waited until his last day in office to tell the nation, brothers is getting their reparations",1
568,"@user it doesn't offend me but it's just,,, Weird.",3
569,"@user hit the sink with a hammer... sorry, the universal modifier!",3
570,"@user not received verification email, asked for it to be resent 5 times still nothing.",0
571,@user i would just get some decent referees #shocking,0
572,"@user Forget the hair, that salon looks so light &amp; cheery! Would go there for a coffee &amp; read a book!",1
573,@user \nIf this room was burning 🔥,0
574,@user @user candy corn is the greatest candy in the world when it comes to being objectively terrible,0
575,You insult the late Sherri Martel,0
576,"I hate that if I don't start the conversation, there won't be one.",0
577,@user yes Hun! Avoid at all costs!!,0
578,When a grown adult doesn't drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.,2
579,Happy 69th @user May u keep haunting us for many years. #horror #writing,1
580,@user #terrorism shouldn't be a way of life in the united etates and wasn't until #islam brought it here! #IslamExposed #islambacon,0
581,Watch this amazing live.ly broadcast by @user  #musically,1
582,I mourn the creativity lost.,3
583,@user take deep breaths bc the shaking could be from adrenaline. Oh wow that's weird. Depending if you're regular or not that varies-,3
584,Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted.,3
585,nooooo. Poor Blue Bell! not again.,3
586,@user @user an 'Honorable Senator' cheering when a cease fire does not hold! PEOPLE DIE AND YOU CHEER! GENOCIDE SUPPORT NOT GOOD!,0
587,Professor: introduce yourselves and say one interesting fact\n\nHi I'm Ethan and the Sun will engulf our planet in a fiery explosion one day,1
588,"Ignored broken tooth for so long, now have abscess. Need dentist but #fear makes it hard for me to go..45 and still can't go to dentist",3
589,"I don't know what's worse, the new Pizza Hut commercials or the pizza that Pizza Hut makes. #horrible",0
590,@user @user @user I once hooked them up backward. Not recommended. #smoke,0
591,follow my girl tiff she only got 3 followers💖💘💖💘💘 @user,3
592,Getting so excited for @user 2016!! We play the main stage Sunday Oct. 16 at 3:30!! #jazzholiday #riesbrothers #rock #blues #jam,1
593,Love how Megan is raging about this Kendall Jenner photo and I'm sat here like 🤔🙃,0
594,Think of #anger as this barrier between you and your truth.' @user,0
595,New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage,0
596,@user @user YES! I am rejoicing,1
597,Forgot to plug the phone in overnight #nightmare,3
598,The war is right outside your door #rage #USAToday,0
599,Folk Band 'Thistle Down' will be replaced by 'The Paul Edwards Quartet' at Laurel Bank Park Sat 24 11am - 3pm due to ill health #jazz #blues,3
600,"@user haha!! No, sorry was it too grim even for you?! It disturbed me &amp; im starting to lose all trust in Twitter generally!!",0
601,When you're scared to press send #bgoodthepoet #PrayForMe #ThisIsAGodDream #career #help  #heart #HeartRacing,2
602,“Competition is suppose to motivate you to do better everytime not to be bitter all the time” -De philosopher DJ Kyos \n#quote #success #CSGO,2
603,"_Her mind is a #dark room,\nDeveloping #Madness  ♨😘",0
604,What's the worst affliction that you or someone you know ever convinced yourself you had?,3
605,"warning: i am a sensitive, angry, insecure baby today, but UGH why do people at large either hate or ignore me bc it is literally~the worst~",0
606,Like he really just fucking asked me that. #offended,0
607,@user haha! She did well today. I can't get beyond her pout annoying me I'm afraid.,0
608,Have to say that third City kit is fucking awful. Someone at Nike wants shooting.,0
609,Damnnit! Gonna be 1400 pts shy on Chiefs Rewards of getting a post game photo.,0
610,I just want to be in Canada rn 😭 awe,3
611,@user @user @user N-no. Because of your wrath.,0
612,"@user @user @user The way my blood is boiling, little bastards!",0
613,"@user @user @user I'm sadly not, I'm just being smutty",3
614,@user but  @user drugged and raped those women. At least you and Barb were sober and consenting!!,0
615,@user awe yay wish i could rt /:,1
616,@user   How dull.,3
617,#Anger or #wrath is an intense emotional response.,0
618,I'm at the point in my life that I'm playing Christmas music in my room because i need winter and joyful times rn,1
619,Chart music is pretty much ALL the same..,1
620,Mom you remember when Narley died? You cried like a baby!,3
621,@user @user @user I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers,0
622,my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):),1
623,Why do I have such bad anxiety it's annoying,0
624,Overwhelming sadness.  This too shall pass.  #lonley #startingover,3
625,second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL,1
626,"Everything is far away because time is short, no rest for the weary.",3
627,@user @user well of course.Progress for the sake of progress must be discouraged. The problem is the substance of the rhetoric,3
628,Confiaejce comes not from always being right but from not fearing to be wrong.-Peter T. Mcintyre,2
629,i love that tay &amp; tiff are just sitting at my house while i'm at work 🙃,1
630,@user it ain't that serious. #HOUvsNE #awful #igotbetterthingstodotonightthandie,0
631,Harking back to 2012 - DT's challenge to @user will give...DT a hearty thank you...if he will release his tax returns....,1
632,@user  cheering for @user and @user,1
633,I wonder if the #wolfcreek TV show is sponsored by the anti-tourist board of Australia to discourage visitors? #stayathome #dontvisit,0
634,"there is no shame in fear, what matters is how we face it.",2
635,@user #mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process #sadness,3
636,"@user  maybe it'd have been different if I stayed for sixth form? But still, the oppressive architecture, uninteresting people",3
637,@user Content updates provoke that income.,1
638,"@user @user I lost it at 18. Like, really not a big deal. Don't worry about trivial shit like that.",2
639,"@user I was talking about further in the expansion, with more gear - fury always does well towards the end",0
640,Thoroughly enjoying AHS tonight. #ahs #horror #americanhorrorstory,1
641,"@user @user shocking work ethic by our players, Rooney stifled by their laziness",0
642,I can't believe @user can't put up even 3 points on @user #horrible #hugeletdown,0
643,for an lgbt person to tell someone else that how they identify isn't valid is so sad and against everything we should stand for,3
644,"Feminists should ask themselves, why they're so unhappy, and why they lack love in their lives. Is it b/c they are fighting a losing game?",0
645,I know it's the final day of summer when it's the finale of @user #sadness,3
646,Thought the Xbox one s madden bundle would come with a physical copy of madden not a code😴 it's gonna take fucking forever to download lol,0
647,@user @user @user This shit is gonna start a cold war of who can flag who first.,0
648,@user Childood experiences can  leave you with permanent deep sadness as adult  it can underlie everything #MHChat,3
649,You forever straight so fix that frown u good😇 @user,1
650,Early morning cheerfulness can be extremely obnoxious #ALDUB62ndWeeksary,1
651,Now that the n word is normalized by the media? Just wow. No words for this . No. Words. For . This. Frog been boiling in the pot via media.,0
652,I guess #bradangelina &gt; #anger &gt; #blacklivesmatter,0
653,You complain all the time and then wonder why people never want to see you. You acc rile me up. Stfuuu!!!!,0
654,@user @user Did they get the wrong fur Pal? #shocking 😱,3
655,"Don't let worry get you down.  Remember that Moses started out as a basket case.  #lol \nToday, choose #faith over #fear #Moses",2
656,"@user @user evil, rich white men and their fucking cronies in intelligence/gov/academia using blithe blacks as fodder",0
657,Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them #optimism,2
658,Headed to MDW w/ layover in SLC. Got off for food. Wrong move. Bailed on my food &amp; barely made it. @user #WannaGetAway #Contest #sad,3
659,Literally being here makes me depress tbh,3
660,I wish the next madden has a story mode too. Just like Fifa 17,2
661,Do not grow weary in doing good.'\n\n-@billclinton,2
662,Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning... #glee #books #reading,1
663,#BB18 Michelle crying  again #shocking #bitter He's  just not that into you 😢#TeamNicole,3
664,"I need to think of a new Avatar for Fire Emblem Revelation as I might start playing it soon, any ideas for names? What gender do I choose",2
665,@user @user @user @user please. Or you could be clouded by your passion. Emotion leads you from the truth.,2
666,Quinn's short hair makes me sad.,3
667,Drop every fear...,2
668,Sometimes the best motivations come from 'proving them wrong' #energy #relentless #MotivationalQuotes,2
669,I Don't know what make #Pakistan fear more their #terrorist or their #terrorism  #TerrorStatePak,0
670,What day is it #lost,3
671,You are NOT your struggle or You are NOT your affliction! #YouAreStrong &amp; #YouAreArising above it all!,2
672,#nana 4 hoco bc my dream since freshman year awe 😙❤❤❤ @user,1
673,Can someone make me a priority list of which things I should be outraged at + in which order?  #racism #animalrights #abortion #cops,0
674,"@user don't I know it, try not to fret my sweet little pupper",0
675,People too weak to follow their own dreams will always find a way to discourage yours.,3
676,No red card for Gordon there? The ref must be a Celtic fan as that was a shocking challenge.,0
677,"Seeing #RIPShawtyLo got me thinking bout other rappers then I thought about @user dying, and burst into tears... Smh",3
678,@user peanut butter takes away the sting,2
679,Angel got me nervous out here 😷,3
680,Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. #sad,3
681,no offense but the doctor crying tears of joy after realizing he has a family for christmas is Cute,1
682,"@user its reaper!! before he became reaper, you can find their stories on the wiki and thru the comics and animated shorts!",1
683,@user @user @user That might sting for a bit lads but you'll get over it.     #betterwithsinnfein,2
684,"@user yeah whatever, whahibbi are #muslims just a sect, as you know,  #islam is synonymous with #rape and #terrorism",0
685,13 hour @user rides make me  #sorry,3
686,Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 #nightmare,3
687,"{Strong hands moving to firmly grope each of @user thighs, squeezing as her digging nails extract a growl from me.}",0
688,Rojo is hilarious,1
689,"@user They look FAB, they were made for the big screen!Can't wait to see this evolve &amp; the bright future of these little toy people",1
690,is it bad that kurt is literally me..?,3
691,@user @user the refs are in GT's favor tonight. #terrible,0
692,"Not sorry for that burst of anti #Allo spam, fuck any messaging app launching in 2016, without encryption on by default.",0
693,Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days! #mombrain #toomuchgoingon #longday,0
694,How sad is it that I'm rejoicing over a 72💀 #collegekills,3
695,#aliens #zombie #gore #slash #ghost #sith #horror I love it all. 🔪,1
696,Tell me how I'm supposed to feel. #broken #hateful #guilty #love #sadness,3
697,The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin #fear #neurological #USCitizens #Insect #mammal,3
698,Even a pencil✏ never #stayed  with me until it's #end ⚫ 😞,3
699,"@user where's your outrage that your party nominated a lying, corrupt person? And received donations from nations who support terror",0
700,I forgot #BB18 was on tonight  that is how much the real world has been distracting me #horrid ,3
701,@user @user @user @user @user goddamn...the 'celebrity' draft at the end was classic. #hilarious,1
702,Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy #restless,3
703,I am often disturbed by what some people find appropriate or acceptable. It's not funny nor cute that adults find this stuff humorous.,0
704,It's become a verb. 'I'm gonna Villaseñor all those old contacts I don't need anymore.' #sadness @user #waitingforexplanation,3
705,Marcus Rojo is the worst player i have ever seen. Useless toasting burning bastard,0
706,#bcwinechat what's the most common method used to make BC #sparkling #wine?,1
707,Step out of your comfort zone. \nGo for risks.\nFace things you fear. \n\nThis is when life starts to happen.\n\n#cpd,2
708,@user And who asked you to gate crash with your dumb idiosyncrasies when sober people are analyzing a situation!\n@BanoBee @user,0
709,Should've stayed at school cause ain't nobody here,3
710,@user @user Not a word about terrorism.,0
711,My 2 teens sons just left in the car to get haircuts. I'm praying up a storm that they make it home safely!! #sad #TerenceCrutcher,3
712,@user hannah stop being mournful and chill 💁,3
713,Just had to reverse half way up the woods to collect the dog n I've never even reverse parked in my life 🙄 #nightmare,0
714,"@user Wow, did you get a really good buy on a bunch of '70's movies? There were bad then and are worse now! #awful",3
715,I can't WAIT to go to work tomorrow with a high as fuck fever. [sarcasm]\nHopefully I'll feel better tomorrow.\nBut I doubt it. #pessimism,3
716,@user @user what I miss? #outrage,0
717,Is it terrorism to intimidate a populace? What case held 'coercion by people in uniform is per se intimidation'?,0
718,@user against Chelsea anything is possible haha. I'm fuming about that bet 🙄🙄🙄🙄🙄🙄,0
719,Well @user Trump's rabid base needs 2 hear this &amp; U can always find an overseer like King to say it.\n@JoyAnnReid @user @user,0
720,Radio shake mutli directional mike it might sound cheap but the sound wasn't that bad and you could do some mixing.,2
721,@user What? Hillary has 27 different controversies and she gets asked NOTHING about any of them. Truth is she's a horrible candidate,0
722,"@user I feel for the conductor tonight, he's obviously taken grief over the last few weeks, he sounds weary of apologising!",3
723,"@user he's also mostly (except for the synthetic testosterone bits) male, you raging sexist!",0
724,Condolences to the  JC and the Georges family.. #sad,3
725,Yo there's a kid on my snap chat from LA &amp; they get high off helium gas lmao.... I am like why the fuck lol,1
726,While we focus on issue of #IPCA @user Indulges in #intimidation @user @user @user @user #StopCruelty,2
727,"Yo,if you're talking about horoscopes do you really have any clue as to what you're saying or are you gonna act offended when I question it?",3
728,Meghan is teaching the blues in keyboard fundamentals II and all these classical majors are like WTF?!,0
729,@user he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future #bright #gottawearshades #LetsGoYankees,1
730,Finally uploaded the file I needed to the university server's drop box. It took like half an hour and a lot of cursing and anger on my part,0
731,"Or when they hmu on snap, and I'm like.. which one are you. 💀",0
732,Blood is boiling,0
733,@user Really sad &amp; surprising. 1 side #Russia fighting against #IS &amp; on the other supporting #Pak which is epic centre 4,3
734,@user  @user Is that really all you can offer for those who sacrifice daily to keep you safe...? @user #sad,3
735,A Leopard never changes its spots! #lost,3
736,So @user those of us born in 85 have no generation! Where is the gen-less tribe! Ha! #survivor #lost soles,3
737,why the fuck does my mum want me to put corn in the curry?! #grim,0
738,It is too fucking bright &amp; too fucking hot outside,0
739,Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show.,1
740,"Hello fellow #horror #creepy #dark #stange #story fans, how's your day? #followme and I'll #followback",2
741,"@user A plus point, she won't have to queue for the loos. Any more plus points? Nope, can't think of any #shocking #sexism",0
742,Their engine runs on fuel called whining :-)\n\nU jst  hv 2b observant..\nHar din Rona dhona &amp; complain. \nHappy news makes them unhappy :-),0
743,"It's not that the man did not know how to juggle, he just didn't have the balls to do it. \n#funny #pun #punny #lol #hilarious",1
744,"She used to be beautiful, but she lived her life too fast - Forest City Joe #blues #blinddogradio",3
745,"@user when the East wind blue in summer in Durban, S Africa, we still surfed and got #stung badly! Must be carefull-A #sting can harm you",3
746,sav tells our mom 'I love you' and she responds 'Oh.' #sad,3
747,"Defining yourself in terms of opposition, i.e. the clouded mirror phenomena, is almost always a mistake.",0
748,@user dudes who wanna play some bass but not buy a bass (me) rejoice,1
749,@user @user I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO,3
750,"It's finally raining in Ashland, Oregon. We've been parched all summer &amp; fall. The plants &amp; people are rejoicing!",1
751,@user happy birthday to my seed‼️‼️‼️ #renewtherivalry #imyourdaddy #cantbeatme  #tater,1
752,@user thank u so much! we just finished another #mindfulness film called #release about #anxiety - plz share!,2
753,@user @user It's no secret: personal dislike of Trump &amp; animosity has always been present..now magnified with bigotry/racism etc.,0
754,@user  #UNGA no talks should be carried out with Pakistan now ... His mouth stinks of #terrorism #UriAttack,0
755,@user happy birthdayyyyyy pretty. Miss you!,1
756,I'm not used to pretty girls that use curse words to express their anger. I just feel like I'm a little bit surprised and turned off as well,0
757,((things that grind my gears: people drawing gideon gleeful skinny,0
758,@user @user 😂😂😭😭😭 resentment,3
759,A3: But chronic sadness may mean there are underlying issues than getting sad occassionally over a particular issue (2/2) #mhchat,3
760,i stopped watching gotham cause they dropped off tabitha and barb's relationship and made her pine after the main,3
761,@user your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel,0
762,This is the scariest American Horror Story out of all of them... I'm gonna have to watch in the daytime. #frightened,3
763,I added Paul Walker on Xbox but he just spends all of his time on the dashboard. #dark #humor #funny,1
764,@user some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses? #awful #solate,0
765,@user @user supporter @user #prejudice against #disabled people #disabledlivesmatter  #bbcnews #skynews,3
766,@user And I hope when the police met him at the subway that they took him straight to jail 😕 #awful,3
767,Do you know how much it hurts to see you best friend sad?,3
768,my mom recorded nightmare before Christmas for me 😍😍😍 I LOVE IT 💕,1
769,@user @user We are blaming 5% of the fucking idiots who are putting the World in the middle of their tantrums. You are one.,0
770,@user Oh noooo!  #nomorehammocks #nightmare ;),3
771,My eyes have been dilated. I hate the world right now with the rage of a thousand fiery dragons. I need a drink.,0
772,when you think you've got it together for a day then you randomly burst out crying,3
773,@user lmao! I can only imagine the frown across that face of yours. #Hilarity,1
774,Breaking out in hives for the first time since college finals. #anxiety sucks,3
775,Q&amp;A with N. Christie @user fr. @user What would Peter and Dardanella think of us knowing? #poorthings,3
776,i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. #apprehensive,3
777,@user i tried to turn off my alarm this morning and it turned on all my alarms instead,0
778,@user I know if I wasn't an optimist I would despair.,2
779,@user @user New campaign slogan idea...'I know you are but what am I?' #bully #Trump2016 #yourefired #deflect,0
780,@user @user @user @user I thought it was because she once sunk her teeth into something that's meant 2b sooked,0
781,Smokeys dad is sad :/,3
782,"@user made me laugh, that quote. In a sort of rueful way.",1
783,TheNiceBot: WSJNordics You make the world a more joyful place. #TheNiceBot #الخفجي,1
784,Going home is depressing,3
785,so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep #pissed #angry #upset #tired #sad #tired #hangry ######,0
786,Jimmy Carr makes me want to cry and cry *shiver*,3
787,We express our deep concern about the suspension of   @user  please reactivate it. he never violated T.roles @user,3
788,Been working in Blanchardstown shopping centre for over 2 years now and I only figured out today where Marks &amp; Spencer's is #lost,3
789,Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration #afraid #great #motivation,2
790,@user what a joke!! Cut our internet off early 'by mistake' and then don't reinstate it when we no longer need an engineer 😡 #fuming,0
791,Marcus Roho is dreadful,0
792,or when someone tells me I needa smile like excuse me ??? now I'm just frowning even harder are you happy,0
793,np rum rage,0
794,To tell the truth and make someone cry is better than to tell a lie and make someone smile. #truth #lie #cry #smile #offalonehugots,2
795,"why yall hyped abt that girl getting to hang out w JB, he clearly looks so unhappy and bored in the pics no offense LOL, plus he hates yall",0
796,"If any trump supporters and Hillary haters wanna chirp some weak minded, pandering liberals just tweet at @user @user",0
797,My bus was in a car crash... I'm still shaking a bit... This week was an absolute horror and this was the icing on the cake... #terrible,3
798,@user wouldn't cross the street to piss on its server if it was on dire,0
799,"If you don't respond to an email within 7 fays, you wifl be killed by an animated gif of the girl from The Ring.",0
800,I heard Movie Bob was furious about the Skittles analogy. He was upset that there wasn't actually any Skittles.,0
801,#internationaldayofpeace : When white supremacists terrorize everyone of differing cultures online and will continue it offline tomorrow.,0
802,Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO,0
803,"Bake off on TV and the Match on my phone, what a nightmare I'm so stressed #GBBO #NTFCVMUFC",3
804,even walking around with my family members who carry guns makes me nervous and theyre my family....,0
805,75' Tierney reaches a deep cross to the back post and plays it back across but the Alloa defence clear. Celtic relentless here.,3
806,What a sad day...1st day of Fall...I don't dislike Fall...I just LOVE Summer #FirstDayofFall #goodbyesummer #sadness #bathingsuitsforever,3
807,untypical kinda Friday #dull,3
808,@user I fell and heard a snap hffffhj,3
809,"Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today #joyful #nosleep",1
810,5am blues while riding a cab home:\n- my belly is much bigger than the rest of my body\n- but i couldnt be preggy\n- how to lose it in a day,3
811,"There's always that one song which makes you turn of the radio, as you'd rather sit in silence 😡",0
812,"Symmetry is Key, everything must be aesthetically pleasing as possible, that is why I hold you twin pistols. #DeathTheKid #Bot",2
813,He totally knew about it'. Trump finally gets revenge for his son-in-law's prosecution/imprisonment and throws Christie under the bus.,0
814,Recording some more #FNAF and had to FaceTime my mum to let her know I was okay after I let out a high pitched scream 😂 #horror #suchagirl,1
815,"@user Like, despite all my irritation towards ur ship, at least its canon. BuckyNat is canon, (and clintwanda is canon)",0
816,"@user @user yeah, they figured that ornaments are way more wanted than spektar and desolate gear. Well they thought right.",2
817,Panda eyed jaunty after watching jaws until late!,1
818,Contactless affliction kart are the needs must regarding the psychological moment!: xbeUJGB,1
819,I don't even #feel #anger anymore can't explain it .. #Tulsa #Charlotte #Trayvon #SandraBland #Philando #Ferguson #BatonRouge #MichaelBrown,0
820,Projection is perception. See it in someone else? You also at some level have that within you. #anger #worry,0
821,"People need a way to escape,escape what?This corrupted world.This reality. This joke.This fury of constant pain &amp; stress.We need a vacation",0
822,@user &amp; @user must be rejoicing ovet #Charlotte protests. \n#NorthCarolina,1
823,@user fix this home/away deptch chart invalid glitch. I have to close madden and re-open it everytime this happens,0
824,@user Think about it if he need white peoples votes wouldn't just reach out about things that only concern them &amp; leave out rest?,0
825,"Bilal Abood, #Iraq #immigrant who lives in Mesquite, Texas, was sentenced to 48 months in prison for lying to the Feds about #terrorism.",0
826,I know this is going to be one of those nights where it takes an Act of God to fall asleep.  #restless,3
827,Banger sit in 2013 reason why we great doings him alias for why we rejoice in he.: kzfqR,1
828,i feel furious,0
829,"I don't know what's worse, the new Pizza Hut commercials or the pizza that Pizza Hut makes.",0
830,I always thought I was too empathetic but it's becoming clear that the majority of you guys are plain insensitive to an alarming degree,0
831,"#NawazSharif says lets end #terror. Sure, let #IndianArmedForces target the bases without #Pakistan interference #Karma?",0
832,@user @user @user entire team from coaches on down played and coached scared from jumpstreet. #intimidated,0
833,Floofel.i wonder if your mother knows how dark your humor can be.Needs to realize how much of a butt Apple is. Pastels and cats.cutie pie.,1
834,Why doesn't anybody I know watch penny dreadful? ☹️️,3
835,Thank you @user for the balloons today. #smile #goodday #48,1
836,Currently listening to @user &amp; @user @user podcasts!! Can you guys please move to #yvr ? #hilarious #missyou,1
837,Depression sucks!,3
838,"@user hard to tell in your pic. My mistake then. Either way, nothing I said initially was about race. U took it there.  #ignorant",0
839,how maybe it was with you and your parents..that I would understand you and your fear of indifference from your own mom and dad..,3
840,@user bubble implies it will burst?,3
841,@user @user New campaign slogan idea...'I know you are but what am I?'  #Trump2016 #yourefired #deflect,0
842,"my school photo is honestly horrid, i look so ew😅",3
843,"I'm mad at the injustice, so I'm going to smash my neighbours windows'.  Makes perfect sense. #CharlotteProtest",0
844,@user @user No grudge. Only truth in abundance.,2
845,"That's me for the evening, though! Way too lit to finish these off properly without causing some serious mischief.",2
846,"@user oh so true, so true.",1
847,@user 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show.,0
848,How in the world did Nicole beat Paul?!?! #terrible #bb18 #BBFinale What was the jury thinking?? 😳😳😳,0
849,Baaarissshhhhh + sad song =  prefect night — feeling alone,3
850,"Walk right through them! See way past them, and don't even hesitate running them over.",2
851,Im really constipated. This is depressing,3
852,@user @user this individual is clearly trying 2 #intimidate this #LEO I see an issue here. STOP CAUSING ISSUES by pushing limits!!,0
853,"#AutumnalEquinox the nights are drawing in, what a great time to look at putting up some new #lights #dark #showroom #news #wirral",1
854,Isn't the whole 'it's been hijacked' argument the same argument used to ban or discourage the display of the St George's Cross? Shame @user,0
855,Watch this amazing live.ly broadcast by @user  #musically,1
856,That rocky horror remake looks a bit w a n k,0
857,I wish there were unlimited glee episodes:( so I could watch them forever. #gleegoodbye,1
858,"Why does @user have to come to Glasgow on a night I am working. I am fucking gutted, been waiting for an appearance for ages",0
859,Absolutely fuming that some woman jumped into my prebooked taxi and drove off 😡,0
860,@user we are not concerned about Pakistan's internal affairs. But the terrorism as it's state &amp; economic policy.#terroristnation,0
861,#Trump ’s ‘Make America Great Again’ plan is exactly like the first 15 minutes of the #movie #ChildrenOfMen.\n\n#cages #terrorism #refugees,0
862,im like 'this is better' in the moment cuz i panic and then later its so obviously not better. at every opportunity i choose to make it seem,3
863,@user The @user had a good one but then the reporter quit. #sad,3
864,@user just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything,3
865,Paul forever. Paul should have won! Paul played such a better game! #BB18 #angry,0
866,never afraid to start over,2
867,Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of #anger?,0
868,And I won't even get started with Hillary and her fancy fundraisers! #depressing,3
869,@user forest gate u could see he was a bully cunt big bald cunt his mates looked in shock when I hit him and didn't do shit when he,0
870,#IndiaMissingIndira that she could never solve Kashmir Problem and kept it burning for Vote Bank\n#TerrorStatePak,0
871,#quote What U #fear controls U. Fear is not out in life but in ur mind. Real difficulties can be overcome - Cheryl Janecky,2
872,to shake and my mouth was chattering and I couldn't take right because all of my body was trembling so I went outside,3
873,Very depressing seeing my whole fam packing to go on holiday tomorrow and I'm just staying here 🙃,3
874,schneiderlin taking his revenge for the 2 fouls,0
875,Lol little things like that make me so angry x,0
876,"Cuddling literally kills depression, relieves anxiety, and strengthens the immune system.",2
877,@user @user varsity pine riding,1
878,This has #turned out #better then I expected admitting you tried to #intimidate 😂😂 #cantstoplaughing I really can't and it's in #spokeword,1
879,"@user  Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry @user @user #BBCTW",0
880,@user @user And the dreadful Franglaise.,0
881,@user Doesn't explain the ability to land at Manchester but not Bradford - other than more convenient for Flybe. Many unhappy travelers,3
882,Watch this amazing live.ly broadcast by @user  #musically,1
883,"@user May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class.",1
884,I hate it when im singing and some idiot thinks they can just join in with me like...this is not fcking glee #MeanRikonaBot,0
885,Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right #pout,3
886,People often grudge others what they cannot enjoy themselves.,0
887,"Yeah I'm hot nigga, they say im burning uhhhhh",0
888,"They want as police state, they are fearful imbeciles..@interpretingall @user @user @user",0
889,"Lmboo , using my nephew for meme #hilarious",1
890,@user I am irate at you check-in system. I have tried to checkin all day and it wouldn't let me do it because I had no seat assigned,0
891,"@user Event started! everyone is getting ready to travel to the lake of rage, where everything glows",0
892,@user #fear &amp; #anger are similar to what #Hitler preached to come to power in Germany. Wake up America!!,0
893,$SRPT Why would Etep patients &amp; Mom's advocate for a drug if it did not work? Anyone listen to the Etep MD's @ Adcomm.. all were elated.,0
894,@user ill be there... with VIP TICKETS! Can't wait to meet you. Never met a famous person i admire before! #nervous,1
895,@user @user had more fun than the funniest person in funsville..... Much hilarity as usual.... Thank you ❤️,1
896,@user and have social anxiety. There is many awkward things wrong with me. 😄,1
897,@user @user the struggle is real. Whoa! I worry for the younger generation 💔,3
898,matt and i just did a psychological study on provocation in abusive relationships.,2
899,@user @user ya and the d was what I was most confident about..... our offense is as good as it's been in 20 years...our d sucks,0
900,"@user gives a frustrated growl, before stepping closer and putting his gun through the barrier. No alarms and nothing happened. He-",0
901,Thanks for ripping me off again #Luthansa €400 not enough for a one way flight to man from Frk then €30 for a bag then free at gate,0
902,"@user can you please not have Canadian players play US players, that lag  is atrocious. #fixthisgame #trash #sfvrefund",0
903,"Gahh...BT, in queue for 30 minutes.. Now put through to BT Sport dept to cancel... back in a queue again...",0
904,@user switch host no bullet rage.,0
905,a #monster is only a #monster if you view him through #fear,2
906,@user don't leave me,3
907,@user fucking hell mate absolute nightmare 😓,0
908,"Michelle, who did NOTHING is hating on Nicole's game hahaha.... #bitter #bb18",1
909,"Being stuck in the roof of your house provides amazing view but sheer terror of falling down, kinda like life",1
910,Think Val might be going this week. I'll have to take the rest of the week off work to mourn. I'm sure they'll understand. #GBBO,3
